    346.39      241.91        0.90       14.55        0.04        0.04      892.71
    795.08      295.15        0.84       22.10        0.03        0.02     2049.05
   1370.82      351.95        0.84       24.18        0.02        0.01     3532.83
   1066.24      609.36        0.94       20.75        0.02        0.01     2747.89
    120.92      768.43        1.14        7.45        0.08        0.07      311.62
     27.87      786.05        1.00        4.50        0.18        0.25       71.82
     64.99      934.18        0.92        5.80        0.09        0.08      167.50
    264.60     1120.33        1.09       10.45        0.04        0.04      681.93
     93.15     1237.97        1.19        6.74        0.10        0.07      240.07
     76.13     1377.64        1.18        6.12        0.11        0.09      196.19
     31.54     1509.20        1.34        4.29        0.21        0.18       81.29
     43.48     1729.27        0.99        4.78        0.13        0.10      112.06
    226.23     1764.40        1.18       10.05        0.06        0.05      583.04
     21.68     1847.90        1.19        3.64        0.26        0.18       55.88
     40.50     2203.94        1.20        4.89        0.18        0.13      104.37
