    420.13      241.97        0.75       15.11        0.03        0.03     1082.04
    971.42      295.18        0.69       22.32        0.02        0.01     2501.88
   1674.14      351.93        0.73       26.35        0.01        0.01     4311.73
   1295.78      609.37        0.82       22.77        0.01        0.01     3337.26
    110.79      768.33        0.81        7.27        0.06        0.05      285.33
     32.42      786.14        0.84        4.42        0.14        0.10       83.49
     74.73      934.05        1.04        6.48        0.10        0.09      192.46
    288.02     1120.29        0.94       11.01        0.04        0.03      741.78
    123.79     1238.23        1.05        7.58        0.07        0.05      318.82
     85.99     1377.68        1.22        6.71        0.11        0.08      221.47
     41.98     1509.30        1.13        4.80        0.14        0.13      108.13
      9.19     1661.50        1.10        2.87        0.45        0.25       23.67
     66.49     1729.43        1.17        5.70        0.11        0.09      171.26
    281.82     1764.34        1.17       11.03        0.05        0.04      725.82
     39.22     1847.31        1.02        4.57        0.14        0.11      101.02
     67.06     2203.99        1.27        6.15        0.13        0.10      172.72
